5.29994 0.974296 0.165717
6.35122 0.207389 0.0525724
11.3546 0.395155 0.0102998
15.8586 1.26347 0.0580814
18.6625 -2.05674 0.0570748
23.2865 0.0411207 0.021506
44.4495 0.189877 0.128645
44.7174 -0.65263 0.0283631
45.6236 0.75474 0.0406324
49.706 0.300026 0.127699
53.889 -0.699389 0.00928061
54.9262 2.29865 0.199871
62.3148 -0.266693 0.0736594
65.8032 -0.970666 0.0309082
66.3408 -0.39751 0.0766755
66.9883 0.0237132 0.152853
71.9298 0.72738 0.00946862
74.2047 -0.304186 0.0244808
78.5775 -0.00782102 0.0193299
90.3194 0.793705 0.033656
94.6631 -0.579758 0.0416957
107.424 -0.811686 0.180275
107.534 -0.540048 0.072633
109.311 0.276298 0.0342486
110.282 -0.909929 0.0376851
116.113 -0.519094 0.132021
121.16 -2.57784 0.15711
127.163 1.18435 0.0243908
134.91 0.73602 0.0483963
137.443 0.00716727 0.143032
139.067 -0.0325975 0.0169257
146.504 -1.3131 0.0150839
147.387 -0.366914 0.0455059
149.912 0.399722 0.0793251
150.496 -0.151678 0.0410061
153.345 1.5375 0.0820916
158.98 0.453733 0.0164323
159.235 -1.06829 0.0180704
174.814 -0.692669 0.0810855
175.042 -2.09067 0.0688448
176.183 0.405836 0.0235586
176.692 -0.630864 0.0400167
179.163 -1.10026 0.0486161
188.737 1.449 0.10377
191.881 0.783772 0.0213805
191.992 0.712727 0.0198881
192.563 -0.15812 0.0780285
194.087 1.01512 0.148587
194.859 -2.59141 0.0325979
195.935 0.597007 0.0328498
197.827 1.09993 0.287757
201.716 0.126151 0.0144145
203.001 -0.782457 0.059346
206.156 -1.06514 0.104691
220.676 0.0925675 0.0548187
221.249 -0.0708878 0.019488
226.744 -2.11786 0.0128265
232.693 0.0648676 0.0157565
234.246 0.127999 0.0346459
239.734 2.01685 0.0406008
246.27 -1.23674 0.0251676
256.154 -0.0198792 0.18618
259.686 0.501967 0.0160823
269.154 1.02177 0.054547
277.013 0.126269 0.0290068
283.464 -0.245605 0.086631
283.617 0.193872 0.0486034
284.349 1.18469 0.00811743
284.856 0.62893 0.0400677
293.957 0.545981 0.0326075
301.543 0.943487 0.0694054
301.882 -0.100546 0.0320626
306.194 1.5518 0.0530649
311.09 -0.744543 0.0291112
311.827 0.234524 0.0569242
321.444 -0.187049 0.0814841
323.724 -2.06883 0.0254707
329.602 -1.45595 0.0342759
336.764 0.907037 0.0116177
343.32 0.990217 0.110606
347.073 -0.271084 0.0447471
349.532 2.33184 0.0240117
353.546 -0.371991 0.0231731
359.715 0.483248 0.208965
364.147 -0.30094 0.0353561
366.511 -0.260805 0.0154647
368.284 -0.0192966 0.0256883
368.684 0.457298 0.018824
370.8 -0.524916 0.0169303
372.261 -0.0981832 0.0791801
373.571 0.875759 0.174872
376.057 -1.66061 0.081556
385.288 -1.40275 0.026947
391.279 -2.19641 0.0767269
391.304 -1.86512 0.0993159
406.526 -1.15309 0.0175769
410.669 -0.0824256 0.0428752
417.52 -0.578093 0.0182617
418.646 -0.410752 0.107543
418.808 -1.10524 0.106212
420.305 -0.0888674 0.0173352
420.536 -0.308524 0.0419817
429.187 -1.32946 0.0320444
437.349 -1.53516 0.129729
438.537 -1.97691 0.0226409
441.8 -1.29055 0.0447513
448.611 -0.0819551 0.0647487
450.101 -0.189897 0.046101
450.7 0.487598 0.0904166
460.83 -0.578028 0.0700733
468.525 -1.63661 0.072098
471.311 -0.37399 0.0416001
473.316 -0.677395 0.0288868
473.802 -1.74577 0.131261
475.18 0.479724 0.0511477
476.063 0.00752091 0.0249392
476.63 0.302745 0.0798593
478.271 1.62375 0.0683644
480.906 0.509836 0.0789272
487.898 -1.64999 0.0410586
489.796 0.757367 0.0171256
491.657 -0.579509 0.037554
493.268 -1.24924 0.0152895
494.542 -0.200912 0.0153825
499.864 -0.071282 0.0223109
500.213 -1.39649 0.0382335
506.334 -1.51535 0.0221223
508.394 0.024221 0.0184437
508.559 -0.00395918 0.0344509
510.358 0.590593 0.130292
512.507 -2.14975 0.0231618
516.584 0.52246 0.0457114
517.221 0.0157965 0.116108
520.595 0.204997 0.0204632
522.095 1.10435 0.0169512
522.16 0.765145 0.0375734
522.557 1.96449 0.0337034
524.924 -0.296157 0.132979
525.184 1.82302 0.131633
537.343 0.639611 0.0255797
541.025 -0.827234 0.0618328
544.707 1.57227 0.0968228
545.73 -0.0664891 0.0607317
550.821 0.332405 0.0716124
552.442 -0.0450072 0.057265
553.903 -0.873758 0.193756
554.465 -0.39747 0.0666501
555.693 -0.475344 0.0286826
565.519 -0.593499 0.0322363
568.579 0.71143 0.0470955
579.647 0.398432 0.0731897
580.44 0.892912 0.0942327
580.465 0.000594737 0.162487
590.688 0.424895 0.0218889
592.529 0.121455 0.0180069
606.653 0.419324 0.0265669
606.687 -0.95251 0.024366
606.859 0.863577 0.0516329
608.425 0.75014 0.058713
611.655 -0.465764 0.0232983
619.666 -2.37315 0.0548327
631.166 0.696282 0.112482
635.821 0.686343 0.0418784
641.761 0.275907 0.0265988
644.973 -0.388814 0.0234283
648.568 -0.0688901 0.129481
651.135 0.878757 0.0410155
653.943 -0.081481 0.0351041
662.952 1.79662 0.0502594
667.731 0.593658 0.047737
671.774 0.335707 0.0143861
677.646 -0.73727 0.0769527
680.045 -0.443018 0.209106
683.609 -0.979755 0.0218846
686.553 0.191629 0.0625705
690.361 -0.142347 0.0353414
692.325 1.76055 0.0365228
703.004 0.39494 0.0401814
704.393 -0.564231 0.0144182
704.795 0.200533 0.054872
709.213 -1.73313 0.0186092
